2023-02-28,175406.88483500,176917.78193600,171456.21643800,172376.49988900,393523.16470000,393523.16470000
2023-02-27,176257.36849100,178818.48404600,172673.95440000,175406.88483500,431861.41290000,431861.41290000
2023-02-26,171232.85709400,177319.39921800,170500.49616800,176256.29464800,308607.99410000,308607.99410000
2023-02-25,172652.47754000,172779.19101400,167232.79191900,171232.85709400,290188.03910000,290188.03910000
2023-02-24,177239.93483600,178758.34883800,169198.99845200,172652.47754000,512515.49820000,512515.49820000
2023-02-23,176448.51254500,180298.23970000,174902.17862500,177241.00867900,501305.97170000,501305.97170000
2023-02-22,178233.23961100,179004.25888500,171285.47540100,176447.43870200,528875.48090000,528875.48090000
2023-02-21,182904.45666100,184342.33243800,175712.93009000,178232.16576800,520354.46880000,520354.46880000
2023-02-20,180377.70408200,184689.18372700,177244.23020800,182904.45666100,451314.83350000,451314.83350000
2023-02-19,181653.42956600,185408.65853700,178917.27760200,180378.77792500,401023.04770000,401023.04770000
2023-02-18,181888.60118300,183963.26585900,180380.92561100,181653.42956600,267305.78130000,267305.78130000
2023-02-17,175877.22806900,184915.76460000,175091.17499300,181895.04424100,579934.66300000,579934.66300000
2023-02-16,179860.11175600,187167.61337100,175435.87859600,175878.30191200,832723.67310000,832723.67310000
2023-02-15,167057.75551000,180405.62400000,165645.65196500,179860.11175600,581207.85860000,581207.85860000
2023-02-14,161640.21757500,168485.96670000,159214.40623800,167058.82935300,668964.37680000,668964.37680000
2023-02-13,162667.88532600,163879.18023000,156988.32969900,161639.14373200,643152.39040000,643152.39040000
2023-02-12,165210.74555000,166233.04408600,160333.35064400,162668.95916900,286758.37400000,286758.37400000
2023-02-11,162477.81511500,165693.97490000,161613.37150000,165211.81939300,289691.57080000,289691.57080000
2023-02-10,165946.32800500,166983.66034300,160002.60700000,162478.88895800,484654.21990000,484654.21990000
2023-02-09,177229.19640600,177846.65613100,163696.62692000,165946.32800500,658011.69640000,658011.69640000
2023-02-08,179442.38682900,182328.87681300,175086.87962100,177230.27024900,417966.25390000,417966.25390000
2023-02-07,173348.32780400,180230.58759100,173225.90970200,179442.38682900,451922.40000000,451922.40000000
2023-02-06,174930.09854300,178103.30460800,172352.87534300,173349.40164700,384119.41970000,384119.41970000
2023-02-05,178944.12367700,179740.91518300,172813.55399000,174931.17238600,413579.67480000,413579.67480000
2023-02-04,178635.93073600,182047.52994700,176693.34874900,178943.04983400,308227.12950000,308227.12950000
2023-02-03,176445.29101600,179976.08680000,174599.35489900,178635.93073600,464815.03200000,464815.03200000
2023-02-02,176289.58378100,184129.71152400,174698.14845500,176445.29101600,629188.88740000,629188.88740000
2023-02-01,170238.47847600,176944.62801100,167001.91567400,176290.65762400,474617.17090000,474617.17090000
2023-01-31,168186.36450300,172371.13067400,167694.54440900,170239.55231900,348856.67510000,348856.67510000
2023-01-30,176618.17973900,176918.85577900,164834.90050000,168185.29066000,595055.32810000,595055.32810000
2023-01-29,168818.85803000,178257.93800000,168199.25061900,176617.10589600,551767.91340000,551767.91340000
2023-01-28,171558.23152300,172548.31476900,167088.89695700,168818.85803000,313675.65740000,313675.65740000
2023-01-27,171930.85504400,174069.95030000,166718.42112200,171559.30536600,512093.38750000,512093.38750000
2023-01-26,173098.12238500,175341.38041200,169391.21634900,171931.92888700,532777.84660000,532777.84660000
2023-01-25,167086.74927100,176217.63630000,163009.36740000,173097.04854200,646474.91660000,646474.91660000
2023-01-24,174636.93940400,176267.03307800,164834.90050000,167086.74927100,462275.32430000,462275.32430000
2023-01-23,174760.43134900,176978.99098700,170235.25694700,174638.01324700,407267.11560000,407267.11560000
